order_id,customer_id,product_category,price,quantity,discount,order_date,total_value
1114,3711,Beauty,294.12,2,0.06,2023-02-16 09:00:00,552.9456
1115,5853,Clothing,227.03,2,0.04,2023-02-16 10:00:00,435.8976
1116,7212,Sports,115.6,4,0.16,2023-02-16 11:00:00,388.41599999999994
1117,8479,Beauty,158.29,1,0.0,2023-02-16 12:00:00,158.29
1118,6408,Beauty,351.81,1,0.21,2023-02-16 13:00:00,277.92990000000003
1119,8715,Electronics,115.97,3,0.14,2023-02-16 14:00:00,299.20259999999996
1120,9942,Sports,312.75,5,0.16,2023-02-16 15:00:00,1313.55
1121,2762,Electronics,296.92,4,0.08,2023-02-16 16:00:00,1092.6656
1122,8101,Electronics,485.36,1,0.05,2023-02-16 17:00:00,461.092
1123,8674,Home,35.09,3,0.21,2023-02-16 18:00:00,83.1633
1124,7122,Electronics,58.52,4,0.06,2023-02-16 19:00:00,220.0352
1125,1481,Clothing,255.51,2,0.23,2023-02-16 20:00:00,393.48539999999997
1126,1153,Beauty,265.92,1,0.06,2023-02-16 21:00:00,249.9648
1127,8617,Electronics,24.76,5,0.18,2023-02-16 22:00:00,101.51600000000002
1128,2524,Books,413.8,4,0.19,2023-02-16 23:00:00,1340.7120000000002
1129,3120,Clothing,249.89,3,0.15,2023-02-17 00:00:00,637.2194999999999
1130,3343,Sports,176.59,5,0.3,2023-02-17 01:00:00,618.0649999999999
1131,6136,Beauty,162.83,2,0.11,2023-02-17 02:00:00,289.8374
1132,6760,Books,431.4,5,0.26,2023-02-17 03:00:00,1596.18
1133,2240,Books,102.38,3,0.05,2023-02-17 04:00:00,291.78299999999996
1134,1060,Sports,84.41,2,0.1,2023-02-17 05:00:00,151.938
1135,2639,Books,110.52,3,0.04,2023-02-17 06:00:00,318.2976
1136,7185,Clothing,314.39,1,0.18,2023-02-17 07:00:00,257.7998
1137,8970,Sports,406.41,3,0.19,2023-02-17 08:00:00,987.5763000000001
1138,2252,Books,168.83,5,0.14,2023-02-17 09:00:00,725.969
1139,5203,Sports,90.86,1,0.22,2023-02-17 10:00:00,70.8708
1140,9363,Sports,108.55,1,0.26,2023-02-17 11:00:00,80.327
1141,4549,Electronics,311.5,4,0.23,2023-02-17 12:00:00,959.4200000000001
1142,5197,Electronics,126.79,5,0.07,2023-02-17 13:00:00,589.5735
1143,8009,Electronics,439.25,5,0.1,2023-02-17 14:00:00,1976.625
1144,7667,Books,56.43,2,0.11,2023-02-17 15:00:00,100.4454
1145,3322,Beauty,21.02,3,0.06,2023-02-17 16:00:00,59.276399999999995
1146,5090,Clothing,48.75,3,0.11,2023-02-17 17:00:00,130.1625
1147,7960,Books,423.59,5,0.07,2023-02-17 18:00:00,1969.6934999999996
1148,4004,Electronics,327.36,3,0.3,2023-02-17 19:00:00,687.456
1149,6136,Sports,479.08,5,0.23,2023-02-17 20:00:00,1844.458
1150,1329,Books,171.47,1,0.26,2023-02-17 21:00:00,126.8878
1151,4640,Sports,110.28,3,0.28,2023-02-17 22:00:00,238.2048
1152,8982,Sports,283.18,3,0.2,2023-02-17 23:00:00,679.6320000000001
1153,5107,Sports,271.22,5,0.05,2023-02-18 00:00:00,1288.295
1154,2341,Home,297.56,5,0.23,2023-02-18 01:00:00,1145.606
1155,9407,Beauty,177.03,2,0.0,2023-02-18 02:00:00,354.06
1156,1338,Clothing,7.92,3,0.03,2023-02-18 03:00:00,23.047199999999997
1157,6895,Clothing,22.34,4,0.01,2023-02-18 04:00:00,88.4664
1158,3708,Electronics,333.59,5,0.04,2023-02-18 05:00:00,1601.2319999999997
1159,2750,Home,264.01,4,0.23,2023-02-18 06:00:00,813.1508
1160,6604,Books,411.4,1,0.27,2023-02-18 07:00:00,300.322
1161,3421,Books,153.7,1,0.08,2023-02-18 08:00:00,141.404
1162,8119,Clothing,408.66,4,0.04,2023-02-18 09:00:00,1569.2544
1163,9901,Beauty,215.62,1,0.08,2023-02-18 10:00:00,198.37040000000002
1164,6319,Sports,52.87,4,0.19,2023-02-18 11:00:00,171.2988
1165,7609,Electronics,489.07,2,0.11,2023-02-18 12:00:00,870.5446
1166,6387,Beauty,258.41,2,0.29,2023-02-18 13:00:00,366.9422
1167,4993,Clothing,316.59,1,0.04,2023-02-18 14:00:00,303.92639999999994
1168,9680,Home,337.04,4,0.3,2023-02-18 15:00:00,943.712
1169,9044,Electronics,184.39,4,0.0,2023-02-18 16:00:00,737.56
1170,9238,Clothing,375.03,4,0.14,2023-02-18 17:00:00,1290.1031999999998
1171,5873,Books,435.78,1,0.08,2023-02-18 18:00:00,400.9176
1172,5806,Electronics,196.66,4,0.17,2023-02-18 19:00:00,652.9112
1173,9592,Clothing,330.22,5,0.03,2023-02-18 20:00:00,1601.567
1174,6913,Books,379.78,4,0.26,2023-02-18 21:00:00,1124.1488
1175,8124,Books,99.11,5,0.04,2023-02-18 22:00:00,475.728
1176,4157,Sports,169.64,2,0.18,2023-02-18 23:00:00,278.2096
1177,1390,Home,58.85,5,0.01,2023-02-19 00:00:00,291.3075
1178,5430,Sports,303.09,2,0.09,2023-02-19 01:00:00,551.6238
1179,9820,Clothing,401.46,1,0.04,2023-02-19 02:00:00,385.4016
1180,8686,Beauty,307.37,2,0.29,2023-02-19 03:00:00,436.4654
1181,5232,Sports,93.99,2,0.0,2023-02-19 04:00:00,187.98
1182,9007,Beauty,275.45,4,0.11,2023-02-19 05:00:00,980.602
1183,2521,Books,418.29,3,0.09,2023-02-19 06:00:00,1141.9317
1184,2500,Clothing,154.85,2,0.2,2023-02-19 07:00:00,247.76
1185,7737,Home,417.16,5,0.02,2023-02-19 08:00:00,2044.084
1186,4294,Beauty,393.39,1,0.24,2023-02-19 09:00:00,298.9764
1187,6085,Clothing,15.76,5,0.14,2023-02-19 10:00:00,67.768
1188,3419,Beauty,123.53,1,0.14,2023-02-19 11:00:00,106.2358
1189,4042,Sports,273.76,5,0.07,2023-02-19 12:00:00,1272.984
1190,5497,Clothing,360.22,2,0.15,2023-02-19 13:00:00,612.374
1191,2466,Sports,440.86,3,0.11,2023-02-19 14:00:00,1177.0962
1192,4561,Electronics,322.32,2,0.07,2023-02-19 15:00:00,599.5151999999999
1193,1614,Clothing,193.27,4,0.05,2023-02-19 16:00:00,734.426
1194,6392,Beauty,96.39,5,0.22,2023-02-19 17:00:00,375.921
1195,8693,Electronics,381.22,3,0.04,2023-02-19 18:00:00,1097.9136
1196,4223,Sports,107.36,5,0.05,2023-02-19 19:00:00,509.9599999999999
1197,8138,Sports,349.24,4,0.17,2023-02-19 20:00:00,1159.4768
1198,3667,Beauty,94.7,4,0.07,2023-02-19 21:00:00,352.284
1199,8980,Electronics,50.07,4,0.14,2023-02-19 22:00:00,172.2408
1200,1130,Books,129.29,2,0.17,2023-02-19 23:00:00,214.62139999999997
1201,3983,Home,146.04,2,0.08,2023-02-20 00:00:00,268.7136
1202,5278,Beauty,325.37,3,0.1,2023-02-20 01:00:00,878.499
1203,8126,Sports,84.64,4,0.06,2023-02-20 02:00:00,318.2464
1204,9230,Clothing,465.5,2,0.14,2023-02-20 03:00:00,800.66
1205,8694,Electronics,279.41,1,0.3,2023-02-20 04:00:00,195.58700000000002
1206,7640,Books,248.01,1,0.11,2023-02-20 05:00:00,220.72889999999998
1207,6468,Home,220.17,2,0.2,2023-02-20 06:00:00,352.272
1208,1920,Clothing,285.47,3,0.19,2023-02-20 07:00:00,693.6921000000001
1209,8564,Electronics,16.11,5,0.24,2023-02-20 08:00:00,61.217999999999996
1210,9684,Books,495.09,4,0.21,2023-02-20 09:00:00,1564.4844
1211,9502,Beauty,280.97,2,0.0,2023-02-20 10:00:00,561.94
1212,9930,Books,22.42,3,0.09,2023-02-20 11:00:00,61.20660000000001
1213,4241,Beauty,297.04,5,0.26,2023-02-20 12:00:00,1099.048
1214,1545,Electronics,221.35,3,0.16,2023-02-20 13:00:00,557.8019999999999
1215,5346,Books,16.9,5,0.03,2023-02-20 14:00:00,81.965
1216,4810,Home,462.59,1,0.08,2023-02-20 15:00:00,425.5828
1217,8206,Books,10.23,5,0.09,2023-02-20 16:00:00,46.54650000000001
1218,3032,Electronics,291.05,1,0.26,2023-02-20 17:00:00,215.377
1219,9436,Clothing,481.09,4,0.17,2023-02-20 18:00:00,1597.2187999999999
1220,1271,Clothing,122.61,2,0.18,2023-02-20 19:00:00,201.08040000000003
1221,4511,Books,130.82,1,0.11,2023-02-20 20:00:00,116.4298
1222,2771,Books,5.21,3,0.02,2023-02-20 21:00:00,15.3174
1223,5361,Beauty,37.84,5,0.02,2023-02-20 22:00:00,185.41600000000003
1224,8069,Electronics,27.22,3,0.13,2023-02-20 23:00:00,71.0442
1225,1920,Beauty,412.21,1,0.05,2023-02-21 00:00:00,391.5995
1226,9190,Home,419.19,3,0.03,2023-02-21 01:00:00,1219.8428999999999
1227,4430,Clothing,364.72,5,0.08,2023-02-21 02:00:00,1677.7120000000002
1228,5435,Sports,179.61,2,0.22,2023-02-21 03:00:00,280.19160000000005
1229,4760,Sports,411.52,3,0.02,2023-02-21 04:00:00,1209.8688
1230,3050,Electronics,272.19,4,0.13,2023-02-21 05:00:00,947.2212
1231,2165,Electronics,155.63,5,0.25,2023-02-21 06:00:00,583.6125
1232,9567,Sports,221.45,5,0.08,2023-02-21 07:00:00,1018.6700000000001
1233,3033,Electronics,37.56,4,0.09,2023-02-21 08:00:00,136.7184
1234,7467,Clothing,472.73,1,0.27,2023-02-21 09:00:00,345.0929
1235,1145,Home,311.46,4,0.2,2023-02-21 10:00:00,996.672
1236,5388,Home,366.96,1,0.24,2023-02-21 11:00:00,278.8896
1237,8832,Beauty,339.91,2,0.09,2023-02-21 12:00:00,618.6362
1238,9623,Clothing,335.54,1,0.3,2023-02-21 13:00:00,234.878
1239,9896,Electronics,13.54,2,0.04,2023-02-21 14:00:00,25.996799999999997
1240,9173,Electronics,265.06,2,0.29,2023-02-21 15:00:00,376.3852
1241,3632,Beauty,411.75,4,0.27,2023-02-21 16:00:00,1202.31
1242,5494,Beauty,27.04,2,0.17,2023-02-21 17:00:00,44.886399999999995
1243,9056,Electronics,478.3,1,0.18,2023-02-21 18:00:00,392.206
1244,8511,Electronics,214.96,3,0.23,2023-02-21 19:00:00,496.55760000000004
1245,2828,Clothing,148.5,5,0.09,2023-02-21 20:00:00,675.6750000000001
1246,5805,Beauty,268.25,5,0.16,2023-02-21 21:00:00,1126.6499999999999
1247,1806,Clothing,401.6,1,0.27,2023-02-21 22:00:00,293.168
1248,8486,Books,240.0,3,0.02,2023-02-21 23:00:00,705.6
1249,9202,Electronics,324.33,2,0.27,2023-02-22 00:00:00,473.5218
1250,2868,Sports,252.46,1,0.22,2023-02-22 01:00:00,196.9188
1251,8878,Sports,317.48,2,0.23,2023-02-22 02:00:00,488.91920000000005
1252,6690,Books,73.33,4,0.02,2023-02-22 03:00:00,287.4536
1253,8827,Electronics,24.14,3,0.06,2023-02-22 04:00:00,68.0748
1254,6429,Beauty,72.77,5,0.28,2023-02-22 05:00:00,261.972
1255,4564,Sports,146.49,1,0.04,2023-02-22 06:00:00,140.6304
1256,2389,Beauty,130.41,5,0.19,2023-02-22 07:00:00,528.1605
1257,8274,Sports,309.51,2,0.23,2023-02-22 08:00:00,476.6454
1258,1824,Beauty,230.67,2,0.07,2023-02-22 09:00:00,429.04619999999994
1259,3265,Sports,24.21,4,0.21,2023-02-22 10:00:00,76.5036
1260,1936,Beauty,22.26,2,0.02,2023-02-22 11:00:00,43.6296
1261,7402,Books,49.84,2,0.15,2023-02-22 12:00:00,84.72800000000001
1262,4845,Clothing,179.78,5,0.1,2023-02-22 13:00:00,809.01
1263,2796,Beauty,8.06,5,0.19,2023-02-22 14:00:00,32.64300000000001
1264,9245,Clothing,249.52,1,0.27,2023-02-22 15:00:00,182.1496
1265,8214,Clothing,183.53,1,0.04,2023-02-22 16:00:00,176.1888
1266,1726,Electronics,279.94,2,0.14,2023-02-22 17:00:00,481.4968
1267,3736,Books,361.81,3,0.13,2023-02-22 18:00:00,944.3241
1268,2913,Clothing,129.23,1,0.1,2023-02-22 19:00:00,116.30699999999999
1269,8657,Home,82.76,2,0.14,2023-02-22 20:00:00,142.34720000000002
1270,3466,Clothing,142.64,5,0.26,2023-02-22 21:00:00,527.7679999999999
1271,8312,Beauty,5.87,4,0.29,2023-02-22 22:00:00,16.6708
1272,9194,Clothing,64.41,5,0.0,2023-02-22 23:00:00,322.04999999999995
1273,8906,Beauty,376.66,5,0.22,2023-02-23 00:00:00,1468.9740000000002
1274,5876,Beauty,115.29,4,0.18,2023-02-23 01:00:00,378.1512000000001
1275,8287,Home,497.18,5,0.3,2023-02-23 02:00:00,1740.1299999999999
1276,1892,Clothing,88.08,1,0.03,2023-02-23 03:00:00,85.43759999999999
1277,5675,Clothing,395.44,5,0.24,2023-02-23 04:00:00,1502.672
1278,2933,Sports,354.0,4,0.28,2023-02-23 05:00:00,1019.52
1279,2380,Sports,164.46,2,0.27,2023-02-23 06:00:00,240.1116
1280,2290,Electronics,168.72,2,0.17,2023-02-23 07:00:00,280.0752
1281,2640,Beauty,283.96,2,0.1,2023-02-23 08:00:00,511.128
1282,8490,Home,426.93,4,0.19,2023-02-23 09:00:00,1383.2532
1283,2218,Sports,196.16,4,0.09,2023-02-23 10:00:00,714.0224000000001
1284,6016,Clothing,35.28,1,0.12,2023-02-23 11:00:00,31.046400000000002
1285,7881,Electronics,190.34,4,0.13,2023-02-23 12:00:00,662.3832
1286,1954,Home,107.62,2,0.09,2023-02-23 13:00:00,195.8684
1287,8291,Books,469.91,4,0.1,2023-02-23 14:00:00,1691.6760000000002
1288,1974,Clothing,350.15,3,0.0,2023-02-23 15:00:00,1050.4499999999998
1289,5133,Clothing,30.16,5,0.09,2023-02-23 16:00:00,137.228
1290,6370,Books,150.03,1,0.14,2023-02-23 17:00:00,129.0258
1291,4972,Beauty,29.86,2,0.05,2023-02-23 18:00:00,56.733999999999995
1292,6295,Beauty,415.86,2,0.24,2023-02-23 19:00:00,632.1072
1293,9228,Sports,453.62,3,0.16,2023-02-23 20:00:00,1143.1224
1294,4020,Sports,60.58,1,0.24,2023-02-23 21:00:00,46.0408
1295,9987,Clothing,222.94,5,0.04,2023-02-23 22:00:00,1070.112
1296,5036,Clothing,466.28,1,0.25,2023-02-23 23:00:00,349.71
1297,6068,Sports,76.88,1,0.29,2023-02-24 00:00:00,54.584799999999994
1298,6233,Books,149.49,2,0.11,2023-02-24 01:00:00,266.09220000000005
1299,1317,Sports,155.62,4,0.09,2023-02-24 02:00:00,566.4568
1300,3396,Clothing,19.88,5,0.19,2023-02-24 03:00:00,80.514
1301,3162,Home,22.96,1,0.19,2023-02-24 04:00:00,18.597600000000003
1302,3745,Clothing,476.63,3,0.03,2023-02-24 05:00:00,1386.9932999999999
1303,2591,Home,287.69,2,0.28,2023-02-24 06:00:00,414.2736
1304,7183,Home,156.79,4,0.14,2023-02-24 07:00:00,539.3575999999999
1305,4930,Clothing,192.44,4,0.23,2023-02-24 08:00:00,592.7152
1306,2312,Electronics,358.85,2,0.11,2023-02-24 09:00:00,638.753
1307,5311,Sports,186.43,1,0.08,2023-02-24 10:00:00,171.5156
1308,8314,Beauty,117.74,2,0.03,2023-02-24 11:00:00,228.41559999999998
1309,3383,Clothing,55.41,4,0.08,2023-02-24 12:00:00,203.90879999999999
1310,4239,Home,365.82,4,0.3,2023-02-24 13:00:00,1024.2959999999998
1311,3139,Clothing,94.38,3,0.2,2023-02-24 14:00:00,226.512
1312,2704,Sports,39.48,3,0.24,2023-02-24 15:00:00,90.0144
1313,7924,Books,216.34,4,0.29,2023-02-24 16:00:00,614.4055999999999
1314,1362,Home,24.59,3,0.02,2023-02-24 17:00:00,72.29459999999999
1315,3604,Beauty,482.67,3,0.05,2023-02-24 18:00:00,1375.6095
1316,5286,Beauty,315.51,3,0.28,2023-02-24 19:00:00,681.5015999999999
1317,4738,Beauty,80.58,4,0.17,2023-02-24 20:00:00,267.5256
1318,3469,Books,90.36,1,0.19,2023-02-24 21:00:00,73.19160000000001
1319,5795,Electronics,287.07,1,0.13,2023-02-24 22:00:00,249.7509
1320,7150,Home,181.5,5,0.24,2023-02-24 23:00:00,689.7
1321,1556,Books,388.26,3,0.16,2023-02-25 00:00:00,978.4151999999999
1322,3808,Home,275.17,1,0.25,2023-02-25 01:00:00,206.3775
1323,6150,Books,219.5,5,0.3,2023-02-25 02:00:00,768.25
1324,8561,Books,481.68,2,0.19,2023-02-25 03:00:00,780.3216000000001
1325,3719,Electronics,198.41,3,0.16,2023-02-25 04:00:00,499.9932
1326,7506,Home,203.3,1,0.11,2023-02-25 05:00:00,180.937
1327,4741,Books,334.56,1,0.06,2023-02-25 06:00:00,314.4864
1328,4998,Electronics,405.69,1,0.2,2023-02-25 07:00:00,324.552
1329,3403,Clothing,314.98,5,0.02,2023-02-25 08:00:00,1543.402
1330,9780,Sports,350.81,2,0.29,2023-02-25 09:00:00,498.1502
1331,1294,Books,189.6,3,0.19,2023-02-25 10:00:00,460.728
1332,6343,Beauty,242.35,1,0.29,2023-02-25 11:00:00,172.0685
1333,2136,Electronics,102.53,4,0.08,2023-02-25 12:00:00,377.3104
1334,3064,Electronics,341.72,3,0.28,2023-02-25 13:00:00,738.1152000000001
1335,8009,Books,114.62,4,0.18,2023-02-25 14:00:00,375.95360000000005
1336,5543,Electronics,5.62,5,0.24,2023-02-25 15:00:00,21.356
1337,2007,Clothing,467.21,1,0.05,2023-02-25 16:00:00,443.8495
1338,6445,Electronics,156.48,3,0.15,2023-02-25 17:00:00,399.02399999999994
1339,6352,Sports,102.33,3,0.17,2023-02-25 18:00:00,254.80169999999998
1340,2435,Sports,137.73,1,0.12,2023-02-25 19:00:00,121.2024
1341,1571,Beauty,168.57,2,0.08,2023-02-25 20:00:00,310.1688
1342,3382,Clothing,239.9,5,0.27,2023-02-25 21:00:00,875.635
1343,6084,Sports,39.33,1,0.03,2023-02-25 22:00:00,38.150099999999995
1344,1277,Books,31.07,3,0.05,2023-02-25 23:00:00,88.54950000000001
1345,8059,Home,149.99,2,0.1,2023-02-26 00:00:00,269.982
1346,2887,Home,151.4,3,0.28,2023-02-26 01:00:00,327.024
1347,2265,Home,63.23,4,0.17,2023-02-26 02:00:00,209.9236
1348,8491,Books,205.37,3,0.11,2023-02-26 03:00:00,548.3379
1349,2040,Electronics,145.59,5,0.12,2023-02-26 04:00:00,640.596
1350,9073,Books,17.9,1,0.25,2023-02-26 05:00:00,13.424999999999999
1351,3752,Electronics,443.43,3,0.01,2023-02-26 06:00:00,1316.9871
1352,9213,Home,443.58,4,0.0,2023-02-26 07:00:00,1774.32
1353,5569,Beauty,108.55,4,0.01,2023-02-26 08:00:00,429.858
1354,7353,Beauty,85.62,1,0.14,2023-02-26 09:00:00,73.6332
1355,3353,Electronics,275.91,4,0.17,2023-02-26 10:00:00,916.0212
1356,8437,Home,317.22,1,0.19,2023-02-26 11:00:00,256.94820000000004
1357,5799,Books,478.98,5,0.22,2023-02-26 12:00:00,1868.0220000000002
1358,1686,Beauty,191.79,1,0.06,2023-02-26 13:00:00,180.28259999999997
1359,9476,Electronics,311.01,2,0.08,2023-02-26 14:00:00,572.2584
1360,5811,Books,439.7,4,0.07,2023-02-26 15:00:00,1635.6839999999997
1361,9954,Home,227.73,4,0.04,2023-02-26 16:00:00,874.4831999999999
1362,6346,Clothing,65.56,3,0.07,2023-02-26 17:00:00,182.9124
1363,6043,Home,191.84,2,0.18,2023-02-26 18:00:00,314.61760000000004
1364,3428,Home,72.6,3,0.11,2023-02-26 19:00:00,193.84199999999998
1365,6126,Books,13.24,1,0.23,2023-02-26 20:00:00,10.1948
1366,9220,Books,377.02,5,0.16,2023-02-26 21:00:00,1583.484
1367,8813,Sports,123.02,4,0.06,2023-02-26 22:00:00,462.55519999999996
1368,4356,Sports,5.99,5,0.14,2023-02-26 23:00:00,25.757
1369,9707,Books,436.85,1,0.18,2023-02-27 00:00:00,358.21700000000004
1370,8266,Books,224.68,1,0.26,2023-02-27 01:00:00,166.2632
1371,7540,Clothing,123.24,2,0.25,2023-02-27 02:00:00,184.85999999999999
1372,1038,Clothing,135.08,3,0.13,2023-02-27 03:00:00,352.5588
1373,4342,Home,124.07,4,0.19,2023-02-27 04:00:00,401.9868
1374,3844,Beauty,101.31,4,0.09,2023-02-27 05:00:00,368.76840000000004
1375,2098,Clothing,421.41,5,0.19,2023-02-27 06:00:00,1706.7105000000004
1376,8027,Home,89.31,2,0.27,2023-02-27 07:00:00,130.3926
1377,2823,Electronics,283.12,1,0.19,2023-02-27 08:00:00,229.3272
1378,4155,Sports,43.27,2,0.09,2023-02-27 09:00:00,78.7514
1379,4093,Beauty,475.01,4,0.19,2023-02-27 10:00:00,1539.0324
1380,6658,Home,303.64,3,0.27,2023-02-27 11:00:00,664.9716
1381,4778,Books,452.06,5,0.04,2023-02-27 12:00:00,2169.888
1382,3896,Electronics,201.95,1,0.14,2023-02-27 13:00:00,173.677
1383,1988,Sports,406.28,1,0.1,2023-02-27 14:00:00,365.652
1384,5116,Electronics,427.56,1,0.07,2023-02-27 15:00:00,397.63079999999997
1385,7446,Home,352.96,3,0.12,2023-02-27 16:00:00,931.8143999999999
1386,5179,Clothing,51.01,4,0.12,2023-02-27 17:00:00,179.55519999999999
1387,2682,Sports,12.96,4,0.06,2023-02-27 18:00:00,48.7296
1388,6626,Electronics,88.44,2,0.12,2023-02-27 19:00:00,155.6544
1389,8424,Clothing,63.46,2,0.19,2023-02-27 20:00:00,102.80520000000001
1390,1933,Beauty,363.94,4,0.01,2023-02-27 21:00:00,1441.2024
1391,4598,Home,280.72,1,0.3,2023-02-27 22:00:00,196.50400000000002
1392,2980,Home,265.35,3,0.09,2023-02-27 23:00:00,724.4055000000001
1393,4056,Sports,130.17,4,0.19,2023-02-28 00:00:00,421.75079999999997
1394,9984,Electronics,81.53,3,0.09,2023-02-28 01:00:00,222.57690000000002
1395,1791,Beauty,107.24,5,0.12,2023-02-28 02:00:00,471.85599999999994
1396,6390,Books,203.14,1,0.16,2023-02-28 03:00:00,170.6376
1397,7635,Sports,371.37,5,0.18,2023-02-28 04:00:00,1522.617
1398,3255,Books,130.99,4,0.23,2023-02-28 05:00:00,403.4492
1399,4610,Sports,350.81,2,0.24,2023-02-28 06:00:00,533.2312000000001
1400,2607,Electronics,248.3,4,0.16,2023-02-28 07:00:00,834.288
1401,6179,Beauty,443.29,5,0.02,2023-02-28 08:00:00,2172.121
1402,7573,Electronics,120.29,3,0.17,2023-02-28 09:00:00,299.52209999999997
1403,1984,Home,228.17,4,0.14,2023-02-28 10:00:00,784.9047999999999
1404,6776,Books,52.85,2,0.06,2023-02-28 11:00:00,99.358
1405,4676,Clothing,170.9,5,0.0,2023-02-28 12:00:00,854.5
1406,4380,Home,255.91,4,0.09,2023-02-28 13:00:00,931.5124000000001
1407,9711,Home,367.71,5,0.08,2023-02-28 14:00:00,1691.4660000000001
1408,9782,Books,103.05,5,0.14,2023-02-28 15:00:00,443.115
1409,2050,Sports,112.96,1,0.23,2023-02-28 16:00:00,86.97919999999999
1410,4633,Home,317.63,3,0.13,2023-02-28 17:00:00,829.0142999999999
1411,7342,Beauty,194.32,1,0.29,2023-02-28 18:00:00,137.9672
1412,1959,Home,243.64,5,0.07,2023-02-28 19:00:00,1132.9259999999997
1413,7059,Beauty,418.89,2,0.07,2023-02-28 20:00:00,779.1353999999999
1414,9884,Electronics,252.05,2,0.18,2023-02-28 21:00:00,413.362
1415,6655,Sports,327.99,1,0.27,2023-02-28 22:00:00,239.4327
1416,5473,Beauty,330.1,2,0.2,2023-02-28 23:00:00,528.1600000000001
1417,3946,Home,402.79,5,0.2,2023-03-01 00:00:00,1611.16
1418,8725,Sports,320.88,4,0.24,2023-03-01 01:00:00,975.4752
1419,1526,Sports,37.08,5,0.2,2023-03-01 02:00:00,148.32
1420,4224,Beauty,174.38,4,0.23,2023-03-01 03:00:00,537.0904
1421,2875,Beauty,494.71,2,0.26,2023-03-01 04:00:00,732.1708
1422,2763,Clothing,102.27,3,0.0,2023-03-01 05:00:00,306.81
1423,9712,Clothing,295.43,3,0.27,2023-03-01 06:00:00,646.9916999999999
1424,6797,Sports,422.26,5,0.06,2023-03-01 07:00:00,1984.622
1425,8099,Books,295.35,5,0.27,2023-03-01 08:00:00,1078.0275
1426,6109,Books,189.27,2,0.08,2023-03-01 09:00:00,348.25680000000006
1427,7644,Clothing,44.71,3,0.14,2023-03-01 10:00:00,115.3518
1428,1116,Home,184.02,3,0.28,2023-03-01 11:00:00,397.4832
1429,3433,Electronics,95.12,5,0.03,2023-03-01 12:00:00,461.332
1430,6463,Sports,480.63,3,0.22,2023-03-01 13:00:00,1124.6742
1431,1583,Electronics,358.94,5,0.12,2023-03-01 14:00:00,1579.336
1432,9586,Clothing,375.94,1,0.01,2023-03-01 15:00:00,372.18059999999997
1433,4788,Beauty,220.8,3,0.28,2023-03-01 16:00:00,476.92800000000005
1434,5167,Sports,59.43,4,0.04,2023-03-01 17:00:00,228.2112
1435,9465,Clothing,137.02,2,0.23,2023-03-01 18:00:00,211.01080000000002
1436,2389,Home,133.56,5,0.12,2023-03-01 19:00:00,587.664
1437,9357,Sports,245.96,3,0.24,2023-03-01 20:00:00,560.7888
1438,7154,Sports,233.18,3,0.23,2023-03-01 21:00:00,538.6458
1439,6420,Books,219.54,5,0.19,2023-03-01 22:00:00,889.1370000000001
1440,9920,Beauty,250.51,4,0.28,2023-03-01 23:00:00,721.4688
1441,3043,Sports,493.58,3,0.03,2023-03-02 00:00:00,1436.3178
1442,5197,Beauty,152.69,1,0.24,2023-03-02 01:00:00,116.0444
1443,4496,Clothing,309.56,2,0.2,2023-03-02 02:00:00,495.29600000000005
1444,1778,Home,123.56,5,0.09,2023-03-02 03:00:00,562.198
1445,1213,Home,235.97,3,0.16,2023-03-02 04:00:00,594.6443999999999
1446,4762,Sports,104.02,2,0.19,2023-03-02 05:00:00,168.5124
1447,7731,Sports,281.31,5,0.22,2023-03-02 06:00:00,1097.109
1448,4117,Clothing,136.18,5,0.06,2023-03-02 07:00:00,640.046
1449,6791,Books,23.21,5,0.03,2023-03-02 08:00:00,112.56850000000001
1450,9783,Books,408.56,4,0.03,2023-03-02 09:00:00,1585.2128
1451,3720,Books,68.49,1,0.09,2023-03-02 10:00:00,62.3259
1452,9905,Beauty,187.18,5,0.05,2023-03-02 11:00:00,889.105
1453,7047,Books,241.2,4,0.16,2023-03-02 12:00:00,810.4319999999999
1454,9032,Home,219.08,5,0.13,2023-03-02 13:00:00,952.998
1455,1001,Beauty,364.2,5,0.27,2023-03-02 14:00:00,1329.33
1456,7368,Clothing,300.4,4,0.22,2023-03-02 15:00:00,937.2479999999999
1457,2949,Home,151.21,1,0.06,2023-03-02 16:00:00,142.13739999999999
1458,7732,Home,30.59,2,0.01,2023-03-02 17:00:00,60.5682
1459,8833,Electronics,384.96,3,0.21,2023-03-02 18:00:00,912.3552
1460,1917,Clothing,179.5,5,0.25,2023-03-02 19:00:00,673.125
1461,4174,Clothing,445.41,1,0.21,2023-03-02 20:00:00,351.87390000000005
1462,8014,Electronics,200.55,3,0.19,2023-03-02 21:00:00,487.3365000000001
1463,1089,Beauty,360.24,5,0.07,2023-03-02 22:00:00,1675.116
1464,2709,Books,470.08,3,0.15,2023-03-02 23:00:00,1198.704
1465,4041,Books,327.32,4,0.22,2023-03-03 00:00:00,1021.2384000000001
1466,1105,Books,209.68,1,0.06,2023-03-03 01:00:00,197.0992
